product_name,num_of_words,total_str_len,avg_word_len,fraction_capitalized,num_of_non-Eng_words,num_of_digits,word(s)_with_uppercase_letters,starts_with_brand,paranthesis,)_in_last_word,\w-\w_end,\w-\w_second,\d_end,contains_year,contains_inch_info,contains_core_info,starts_with_i,concatenated_words,keywords_downstream,is_was_downstream,(_downstream,$_downstream,the_upstream,",_or_._after_string",\w-\w_downstream,label
Dell XPS 17,3,9,3.0,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Toshiba Satellite A665D-S5175,3,27,9.0,1.0,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Acer Aspire TimelineX AS4820TG-7805,4,32,8.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Acer Aspire TimelineX AS5820T-5951,4,31,7.75,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Acer Aspire TimelineX AS5820T-5951,4,31,7.75,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Toshiba Satellite A665D-S6085,3,27,9.0,1.0,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Toshiba Satellite A665D-S6085,3,27,9.0,1.0,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
HP Pavilion dv7-4272us,3,20,6.666666666666667,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
HP Pavilion dv7-4183cl,3,20,6.666666666666667,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
HP Pavilion dv7-6123cl,3,20,6.666666666666667,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1
Dell XPS 17,3,9,3.0,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Acer Aspire AS8950G-9839,3,22,7.333333333333333,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Asus U46E-BAL5,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Apple MacBook Pro 15-inch (Thunderbolt),5,35,7.0,1.0,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
Samsung QX411-W01,2,16,8.0,1.0,1,5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Dell XPS 15z,3,10,3.3333333333333335,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Dell XPS 15z,3,10,3.3333333333333335,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
HP Pavilion dv7-6123cl,3,20,6.666666666666667,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Pavilion dv9000t,3,17,5.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Toshiba Qosmio G35-AV660,3,22,7.333333333333333,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
HP Pavilion dv9000t,3,17,5.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Dell Inspiron E1705 (Vista),4,24,6.0,1.0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Dell XPS M1710 (Blu-ray),4,21,5.25,1.0,2,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Dell Inspiron E1705 (Vista),4,24,6.0,1.0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
HP Pavilion dv9000t (Vista),4,24,6.0,1.0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
HP Pavilion dv9000t,3,17,5.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
HP Pavilion Elite HPE-127c-b,4,25,6.25,1.0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
HP Pavilion Elite e9160f,4,21,5.25,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Pavilion Elite e9240f,4,21,5.25,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Dell Studio XPS 435,4,16,4.0,1.0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
Dell Studio XPS 435,4,16,4.0,1.0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Dell Studio XPS 435,4,16,4.0,1.0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Dell Studio XPS,3,13,4.333333333333333,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
HP Pavilion g7-1033cl,3,19,6.333333333333333,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
HP Pavilion dv6-6013cl,3,20,6.666666666666667,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
HP Pavilion g6-1a69us,3,19,6.333333333333333,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
HP Pavilion g6-1a69us,3,19,6.333333333333333,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Lenovo G560-0679AKU,2,18,9.0,1.0,1,7,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Acer Aspire AS5742-6475,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Lenovo G560-0679AKU,2,18,9.0,1.0,1,7,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Lenovo G560-0679AKU,2,18,9.0,1.0,1,7,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Pavilion g6-1a69us,3,19,6.333333333333333,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Acer Aspire AS5742-6475,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Lenovo G560-0679AKU,2,18,9.0,1.0,1,7,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Acer Aspire AS5742-6475,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
Lenovo G560-0679AKU,2,18,9.0,1.0,1,7,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
HP Pavilion g6-1a69us,3,19,6.333333333333333,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Pavilion g6-1a69us,3,19,6.333333333333333,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Acer Aspire AS5742-6475,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
Acer Aspire AS5742-6475,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Pavilion dv6-6013cl,3,20,6.666666666666667,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
HP Pavilion g6-1a69us,3,19,6.333333333333333,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Pavilion g6-1a69us,3,19,6.333333333333333,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
HP Pavilion g7-1033cl,3,19,6.333333333333333,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
HP Pavilion dv6-6013cl,3,20,6.666666666666667,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
HP Pavilion g7-1033cl,3,19,6.333333333333333,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Dell Inspiron 17R-1695MRB,3,23,7.666666666666667,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Acer Aspire AS5742-6475,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Lenovo G560-0679AKU,2,18,9.0,1.0,1,7,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
Toshiba Satellite L645D-S4025,3,27,9.0,1.0,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Toshiba Satellite A665D-S5175,3,27,9.0,1.0,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Toshiba Satellite A665D-S5175,3,27,9.0,1.0,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Lenovo G560-0679AKU,2,18,9.0,1.0,1,7,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Lenovo G560-0679AKU,2,18,9.0,1.0,1,7,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Acer Aspire AS5742-6475,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Gateway NV77H05u,2,15,7.5,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Asus U56E-BBL5,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Gateway NV77H05u,2,15,7.5,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Gateway NV77H05u,2,15,7.5,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Asus U56E-BBL5,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Gateway NV77H05u,2,15,7.5,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Asus U56E-BBL5,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1
HP Pavilion g7-1033cl,3,19,6.333333333333333,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Asus U56E-BBL5,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Gateway NV77H05u,2,15,7.5,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Asus U56E-BBL5,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Gateway NV77H05u,2,15,7.5,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Asus U56E-BBL5,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Asus U56E-BBL5,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
HP Pavilion p6367c-b,3,18,6.0,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Pavilion p6267c-b,3,18,6.0,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Dell Inspiron 546 (i546-4354nbk),4,29,7.25,1.0,2,10,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Gateway SX2800-01,2,16,8.0,1.0,1,6,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
HP Pavilion p6247c-b,3,18,6.0,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
HP Pavilion p6267c-b,3,18,6.0,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Pavilion p6367c-b,3,18,6.0,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
HP Pavilion p6267c-b,3,18,6.0,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
HP Pavilion p6537c-b,3,18,6.0,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1
Dell Studio XPS,3,13,4.333333333333333,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dell Inspiron 580s,3,16,5.333333333333333,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Gateway SX2840-01,2,16,8.0,1.0,1,6,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Gateway FX6831-01,2,16,8.0,1.0,1,6,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Gateway SX2840-01,2,16,8.0,1.0,1,6,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Dell Inspiron i570-6939PBK,3,24,8.0,1.0,1,7,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1
HP Pavilion p6537c-b,3,18,6.0,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
HP Pavilion p6654y,3,16,5.333333333333333,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
HP Pavilion p6627c-b,3,18,6.0,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
HP Pavilion Elite HPE-410y,4,23,5.75,1.0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Asus Essentio CM1630-05,3,21,7.0,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Asus Essentio CM5675-09,3,21,7.0,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
HP Pavilion p6654y,3,16,5.333333333333333,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Pavilion p6787c-b,3,18,6.0,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
HP Pavilion p6751c-b,3,18,6.0,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Dell Inspiron i580-8139NBC,3,24,8.0,1.0,1,7,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1
HP TouchSmart 310-1000z,3,21,7.0,1.0,1,7,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1
Apple iMac 21.5-inch (Core i3),5,26,5.2,0.5,3,4,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1
HP Pavilion p6787c-b,3,18,6.0,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
Falcon Northwest Tiki,3,19,6.333333333333333,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
HP Pavilion p7-1154,3,17,5.666666666666667,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
HP Pavilion p7-1030,3,17,5.666666666666667,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
HP Pavilion p7-1154,3,17,5.666666666666667,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Asus Essentio CM1730-05,3,21,7.0,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Dell Inspiron i620-3708NBK,3,24,8.0,1.0,1,7,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1
Lenovo IdeaCentre K330-11691AU,3,28,9.333333333333334,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1
Lenovo IdeaCentre K330-11691AU,3,28,9.333333333333334,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1
HP Pavilion p7-1154,3,17,5.666666666666667,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
Lenovo IdeaCentre K330-11691AU,3,28,9.333333333333334,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Dell Inspiron i620-3708NBK,3,24,8.0,1.0,1,7,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
hp pavilion tx1000,3,16,5.333333333333333,0.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
hp pavilion dv2000z,3,17,5.666666666666667,0.0,1,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
lenovo thinkpad x60 tablet,4,23,5.75,0.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
fujitsu lifebook t4210,3,20,6.666666666666667,0.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
toshiba portégé m400-s4032,3,24,8.0,0.0,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
hp pavilion tx1000,3,16,5.333333333333333,0.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP ProBook 5310m,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1
HP Mini 5101,3,10,3.3333333333333335,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Dell Latitude E4300,3,17,5.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Lenovo ThinkPad X301,3,18,6.0,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
Getac 9213,2,9,4.5,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Lenovo ThinkPad X301,3,18,6.0,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
HP Envy 13,3,8,2.6666666666666665,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Apple MacBook (Unibody),3,21,7.0,1.0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
HP ProBook 4310s,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
Getac 9213,2,9,4.5,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Getac 9213,2,9,4.5,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
HP ProBook 5310m,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
HP ProBook 5330M ,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
HP ProBook 5330M ,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
Apple MacBook Pro 15-inch (Thunderbolt),5,35,7.0,1.0,2,2,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1
Lenovo ThinkPad X1,3,16,5.333333333333333,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1
Dell Latitude E6420,3,17,5.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Lenovo ThinkPad X1,3,16,5.333333333333333,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1
Dell Vostro 3350,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
HP ProBook 5330M ,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
Lenovo ThinkPad X1,3,16,5.333333333333333,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1
Dell Vostro 3350,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Dell Vostro 3350,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Dell Vostro 3350,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP EliteBook 8560p,3,16,5.333333333333333,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
HP ProBook 5330M ,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
Dell Vostro 3350,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Lenovo ThinkPad X1,3,16,5.333333333333333,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
HP ProBook 5330M ,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
Dell Vostro 3350,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HP EliteBook 8560p,3,16,5.333333333333333,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
Dell Vostro 200,3,13,4.333333333333333,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Lenovo ThinkCentre M55e,3,21,7.0,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Samsung ATIV Book 9 Plus,5,20,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Acer Aspire S7-392-6411,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Spectre 13T-3000,3,17,5.666666666666667,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Asus Zenbook Prime Touch UX31A-BHI5T,5,32,6.4,1.0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Samsung ATIV Book 9 Plus,5,20,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Apple MacBook Pro 13-inch (2013),5,28,5.6,1.0,2,6,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1
Samsung ATIV Book 9 Plus,5,20,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Acer Aspire S7-392-6411,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
HP Spectre 13T-3000,3,17,5.666666666666667,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Samsung ATIV Book 9 Plus,5,20,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Acer Aspire S7-392-6411,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Apple MacBook Pro 13-inch,4,22,5.5,1.0,1,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1
HP Spectre 13T-3000,3,17,5.666666666666667,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Samsung ATIV Book 9 Plus,5,20,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Acer Aspire S7-392-6411,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Samsung ATIV Book 9 Plus,5,20,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
HP TouchSmart 600-1055 PC,4,22,5.5,1.0,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
Gateway One ZX6810-01,3,19,6.333333333333333,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Dell Studio One 19,4,15,3.75,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Lenovo IdeaCentre A600 (3011-4BU),4,30,7.5,1.0,2,8,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
Averatec D1200,2,13,6.5,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
HP TouchSmart 600-1055 PC,4,22,5.5,1.0,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
HP Pavilion tx2000z,3,17,5.666666666666667,1.0,1,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
HP TouchSmart TX2z,3,16,5.333333333333333,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
Lenovo ThinkPad X200 Tablet,4,24,6.0,1.0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
Fujitsu Lifebook T5010,3,20,6.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
HP TouchSmart TX2z,3,16,5.333333333333333,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
Lenovo ThinkPad X200 Tablet,4,24,6.0,1.0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
HP TouchSmart TX2z,3,16,5.333333333333333,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
HP Z220 CMT Workstation,4,20,5.0,1.0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
Dell Precision T1600,3,18,6.0,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Lenovo ThinkStation S30,3,21,7.0,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
Velocity Micro ProMagix HD180 Max,5,29,5.8,1.0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
HP Z220 CMT Workstation,4,20,5.0,1.0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Dell Precision T1600,3,18,6.0,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
